,bill_id,num,congress,long_title,date_filed,scope,status,author,date_lastUpdate,passed,Full Name Primary Author,Party,Bloc,Years of Service,num_authors,delta_days,mon,quarter,scope_national,majority_bloc,len_desc
661,18SBN-492,SBN-492,18,"an act amending section 23 of republic act no. 9165, otherwise known as the comprehensive dangerous drugs act of 2002 , allowing plea bargaining in certain
cases",7/15/19,National,Pending in the Committee,"Sotto III, Vicente C.",8/5/19,FALSE,Tito Sotto III,NPC,Majority,27,1,21,7,3,TRUE,TRUE,161
662,18SBN-491,SBN-491,18,"an act regulating the use of treatment technology for municipal and hazardous wastes, repealing for the purpose section 20 of republic act no. 8749 , entitled 'the philippine clean air act of 1999'",7/15/19,National,Pending in the Committee,"Sotto III, Vicente C.",8/5/19,FALSE,Tito Sotto III,NPC,Majority,27,1,21,7,3,TRUE,TRUE,197
663,18SBN-490,SBN-490,18,"an act amending section 13 of the republic act no. 3019, as amended, entitled the 'anti graft and corrupt practices act'",7/15/19,National,Pending in the Committee,"Sotto III, Vicente C.",8/5/19,FALSE,Tito Sotto III,NPC,Majority,27,1,21,7,3,TRUE,TRUE,120
664,18SBN-489,SBN-489,18,an act reorganizing the comelec offices,7/15/19,National,Pending in the Committee,"Sotto III, Vicente C.",8/5/19,FALSE,Tito Sotto III,NPC,Majority,27,1,21,7,3,TRUE,TRUE,39
665,18SBN-488,SBN-488,18,"an act allowing the monetization of maternity leave credits of female employees and the covered social security system (sss) female members, and for other purposes",7/15/19,National,Pending in the Committee,"Sotto III, Vicente C.",8/5/19,FALSE,Tito Sotto III,NPC,Majority,27,1,21,7,3,TRUE,TRUE,163
666,18SBN-487,SBN-487,18,"an act modernizing the national measurement system (nms) of the philippines, creating for this purpose the national measurement in stitute of the philippines, 
appropriating funds therefor and for other purposes",7/15/19,National,Pending in the Committee,"Sotto III, Vicente C.",8/5/19,FALSE,Tito Sotto III,NPC,Majority,27,1,21,7,3,TRUE,TRUE,211
667,18SBN-486,SBN-486,18,"an act to maximize the contribution of unpaid care workers to nation building, grant benefits and privileges, and for other purposes",7/15/19,National,Pending in the Committee,"Sotto III, Vicente C.",8/5/19,FALSE,Tito Sotto III,NPC,Majority,27,1,21,7,3,TRUE,TRUE,132
668,18SBN-485,SBN-485,18,an act creating a friendly working environment for women and for other purposes,7/15/19,National,Pending in the Committee,"Sotto III, Vicente C.",8/5/19,FALSE,Tito Sotto III,NPC,Majority,27,1,21,7,3,TRUE,TRUE,79
669,18SBN-484,SBN-484,18,"an act exempting all vehicles from paying toll fees on certain holidays, amending for the purpose presidential decree no. 1112, as amended",7/15/19,National,Pending in the Committee,"Sotto III, Vicente C.",8/5/19,FALSE,Tito Sotto III,NPC,Majority,27,1,21,7,3,TRUE,TRUE,138
670,18SBN-483,SBN-483,18,"an act establishing the barangay integrated development approach for nutrition improvement (bidani) of the rural poor as a linkage program for all state
universities and colleges (sucs) and community colleges and appropriating funds therefor",7/15/19,National,Pending in the Committee,"Sotto III, Vicente C.",8/5/19,FALSE,Tito Sotto III,NPC,Majority,27,1,21,7,3,TRUE,TRUE,241
671,18SBN-482,SBN-482,18,an act providing for a rural employment assistance program and appropriating funds therefor,7/15/19,National,Pending in the Committee,"Sotto III, Vicente C.",8/5/19,FALSE,Tito Sotto III,NPC,Majority,27,1,21,7,3,TRUE,TRUE,91
672,18SBN-481,SBN-481,18,an act declaring july 27 of every year as a special national nonworking holiday in commemoration of the founding anniversary of the iglesia ni cristo in the philippines,7/15/19,National,Pending in the Committee,"Recto, Ralph G.",8/5/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,21,7,3,TRUE,TRUE,168
673,18SBN-480,SBN-480,18,"an act establishing lesbian, gay, bisexual, transgender, queer, intersexual, asexual, and individuals of various sexual and gender orientations (lgbtqia+) help and protection desks in all philippine national police stations, amending for the purpose title vii of republic act number 8551, as amended, otherwise known as the 'philippine national police reform and reorganization act of 1998,' and for other purposes",7/15/19,National,Pending in the Committee,"Recto, Ralph G.",8/5/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,21,7,3,TRUE,TRUE,414
674,18SBN-479,SBN-479,18,"an act exempting the manufacture, assembly, conversion and importation of plug-in hybrid electric vehicles from the payment of excise taxes and duties, and for other purposes",7/15/19,National,Pending in the Committee,"Recto, Ralph G.",8/5/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,21,7,3,TRUE,TRUE,174
675,18SBN-478,SBN-478,18,"an act modernizing agriculture, providing funds from the annual valueadded tax collections, amending for the purpose the national internal revenue code of 1997, as amended",7/15/19,National,Pending in the Committee,"Recto, Ralph G.",8/5/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,21,7,3,TRUE,TRUE,171
676,18SBN-477,SBN-477,18,"an act mandating the annual public disclosure of all contingent liabilities incurred by all national government agencies, local government units, government-
owned or -controlled corporations, government financial institutions, and other government instrumentalities",7/15/19,National,Pending in the Committee,"Recto, Ralph G.",8/5/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,21,7,3,TRUE,TRUE,266
677,18SBN-476,SBN-476,18,"an act mandating the secretaries of the department of finance, national economic and development authority, and department of budget and management, and  the governor of the bangko sentral ng pilipinas, to appear semi-annually before congress to report on the status and directions of the fiscal and monetary policies of the state",7/15/19,National,Pending in the Committee,"Recto, Ralph G.",8/5/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,21,7,3,TRUE,TRUE,330
678,18SBN-475,SBN-475,18,"an act expanding the coverage of micro enterprises as beneficiaries of the magna carta for micro, small and medium enterprises, amending for the purpose republic act no. 6977, as amended",7/15/19,National,Pending in the Committee,"Recto, Ralph G.",8/5/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,21,7,3,TRUE,TRUE,186
679,18SBN-474,SBN-474,18,an act providing for the fair and equitable allocation of farm-to-market roads projects of the department of agriculture,7/15/19,National,Pending in the Committee,"Recto, Ralph G.",8/5/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,21,7,3,TRUE,TRUE,120
680,18SBN-473,SBN-473,18,"an act increasing to three thousand pesos (p3,000) the monthly personnel economic relief allowance (pera) granted to government employees, appropriating funds therefor and for other purposes",7/15/19,National,Pending in the Committee,"Recto, Ralph G.",8/5/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,21,7,3,TRUE,TRUE,190
681,18SBN-472,SBN-472,18,"an act promoting environmentally sustainable transport by providing incentives for the manufacture, assembly, conversion and importation of electric, hybrid and other green vehicles, and for other purposes",7/15/19,National,Pending in the Committee,"Recto, Ralph G.",8/5/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,21,7,3,TRUE,TRUE,205
682,18SBN-471,SBN-471,18,an act requiring internet service providers to deliver a minimum standard for internet connection speed,7/15/19,National,Pending in the Committee,"Recto, Ralph G.",8/5/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,21,7,3,TRUE,TRUE,103
683,18SBN-470,SBN-470,18,"an act providing social security benefits for barangay officials and volunteer workers, appropriating funds therefor and for other
purposes",7/15/19,National,Pending in the Committee,"Recto, Ralph G.",8/5/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,21,7,3,TRUE,TRUE,139
684,18SBN-469,SBN-469,18,"an act instituting reforms to further protect and develop micro, small and medium enterprises, amending for the purpose executive order no. 81, otherwise known as 'the 1986 revised charter of the of the development bank of the ph ilippines,' as amended",7/15/19,National,Pending in the Committee,"Recto, Ralph G.",8/5/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,21,7,3,TRUE,TRUE,252
685,18SBN-468,SBN-468,18,"an act prioritizing the agricultural sector in the grant of loans by the land bank of the ph ilippines , amending for the purpose republic act no. 3844 , as amended",7/15/19,National,Pending in the Committee,"Recto, Ralph G.",8/5/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,21,7,3,TRUE,TRUE,164
686,18SBN-467,SBN-467,18,"an act creating the department of fisheries and aquatic resources, providing for its powers and functions, appropriating funds therefor, and for other purposes",7/15/19,National,Pending in the Committee,"Recto, Ralph G.",8/5/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,21,7,3,TRUE,TRUE,159
687,18SBN-466,SBN-466,18,"an act providing for a ten thousand peso (p10,000.00) across-the-board increase in the basic monthly salary of all public elementary and secondary school teachers and appropriating funds therefor",7/15/19,National,Pending in the Committee,"Recto, Ralph G.",8/5/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,21,7,3,TRUE,TRUE,195
688,18SBN-465,SBN-465,18,"an act amending book 3, title 5, article 13, section 483 of republic act no. 7160, otherwise known as the local government code of 1991, as amended",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,147
689,18SBN-464,SBN-464,18,"“an act establishing a drug treatment and rehabilitation center in the city of bacoor, province of cavite, to be known as the city of bacoor drug treatment and rehabilitation center and appropriating funds therefor",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,214
690,18SBN-463,SBN-463,18,an act providing for the magna carta of the out-of-school youth,7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,63
691,18SBN-462,SBN-462,18,"an act expanding the jurisdiction of the philippine drug enforcement agency, defining the prosecutorial powers provided thereto, and amending for the purpose republic act no. 9165, otherwise known as the comprehensive dangerous drugs act of 2002, as amended",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,257
692,18SBN-461,SBN-461,18,"an act creating the department of overseas filipino workers, defining its powers and functions, appropriating funds therefor, and for other purposes",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,148
693,18SBN-460,SBN-460,18,"an act amending sections 212 and 214 of republic act no. 7160, as amended, otherwise known as the local government code of 1991",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,127
694,18SBN-459,SBN-459,18,"an act amending article 2206 of republic act no. 386, otherwise known as the civil code of the philippines",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,106
695,18SBN-458,SBN-458,18,"an act further amending presidential decree no. 442, otherwise known as the ‘labor code of the philippines’, as amended",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,119
696,18SBN-457,SBN-457,18,an act declaring january twenty-two (22) of every year as a special working holiday to be known as national farmer’s day,7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,120
697,18SBN-456,SBN-456,18,"an act providing for a three thousand peso (p3,000.00) increase in the monthly pension of war veterans and their dependents",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,123
698,18SBN-455,SBN-455,18,"an act to further strengthen the apprehension against the obstruction of justice, amending for the purpose section 1 of presidential decree no. 1829, otherwise known as penalizing obstruction of apprehension and prosecution of criminal offenders",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,245
699,18SBN-454,SBN-454,18,an act protecting the users of radio frequency identification devices (rfid),7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,76
700,18SBN-453,SBN-453,18,"an act granting tax relief to persons with disabilities (pwds), and for other purposes",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,86
701,18SBN-452,SBN-452,18,"an act granting additional insurance benefits to all public school teachers, providing funds for the payment of its premiums, and for other purposes",7/15/19,Local,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,FALSE,TRUE,148
702,18SBN-451,SBN-451,18,"an act requiring the teaching of basic road safety and comprehensive drivers’ education as part of the curriculum of the k-12 program, and for other purposes",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,157
703,18SBN-450,SBN-450,18,"an act imposing stiffer penalties for child abuse, exploitation and discrimination, amending for the purpose republic act no. 7610, as amended",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,142
704,18SBN-449,SBN-449,18,an act upgrading the position of sanitation inspector to the next higher salary grade and appropriating funds therefor,7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,118
705,18SBN-448,SBN-448,18,"an act prohibiting the use of words that would denote religious, regional or ethnic affiliation in print, radio, television including cable television and other forms of broadcast media to refer to or describe any person suspected or convicted of a crime or unlawful act and providing penalties therefor",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,303
706,18SBN-447,SBN-447,18,"an act to enhance the use of national wealth for local development by amending certain provisions in book ii of republic act 7160, otherwise known as the ‘local government code of 1991’",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,185
707,18SBN-446,SBN-446,18,an act granting incentives and other benefits to rural health unit doctors and for other purposes,7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,97
708,18SBN-445,SBN-445,18,"an act protecting consumers from unreasonable fee increases by providing for a consumer group representation in the governing boards of government regulatory bodies, amending for the purpose their respective charters, and for other purposes",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,240
709,18SBN-444,SBN-444,18,"an act increasing the tax on idle lands, amending for the purpose section 236 of republic act no. 7160, otherwise known as the local government code of 1991",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,156
710,18SBN-443,SBN-443,18,"an act establishing resource centers for indigenous peoples to enhance and ensure delivery of essential services, appropriating funds therefor and for other purposes",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,165
711,18SBN-442,SBN-442,18,"an act creating the national institute for science and mathematics education development, appropriating funds therefor and for other purposes",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,141
712,18SBN-441,SBN-441,18,"an act amending sections 3, 5, and 7 of republic act no. 7900, otherwise known as the high value crops development act of 1995 and for other purposes",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",9/9/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,56,7,3,TRUE,TRUE,149
713,18SBN-440,SBN-440,18,"an act expanding the prohibited acts of discrimination against women on account of sex, amending for the purpose articles 133 and 1351 of presidential decree no. 442, as amended, otherwise known as the labor code of the philippines",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,231
714,18SBN-439,SBN-439,18,"an act requiring mandatory disaster relief and response inclusion in curriculum of all primary and secondary schools, and for other purposes",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,140
715,18SBN-438,SBN-438,18,"an act protecting the remittances or money transfers of overseas filipino workers (ofws) by requiring the disclosure of finance charges and other fees in connection with money transfer, compelling strict adherence to the terms and conditions of their transfer, penalizing violations thereof, and for other purposes",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,314
716,18SBN-437,SBN-437,18,an act strengthening the role of parents associations and creating for the purpose the national parent council,7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,110
717,18SBN-436,SBN-436,18,"an act regulating the imposition of fees for the use of parking spaces located within commercial and business establishments, institutions and parking facilities",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,161
718,18SBN-435,SBN-435,18,"an act providing for additional benefits and privileges to public school teachers amending for the purpose republic act no. 4670, otherwise known as the magna carta for public school teachers, and for other purposes",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,215
719,18SBN-434,SBN-434,18,an act establishing at least one (1) special education (sped) center for each school division and at least three (3) sped centers in big school divisions for children with special needs (csn) providing guidelines therefor and for other purposes,7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,244
720,18SBN-433,SBN-433,18,"an act changing the composition of the advisory committee of the national council for the children’s television, amending for the purpose section 6 of republic act no. 8370, otherwise known as the ‘children’s television act of 1997",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,231
721,18SBN-432,SBN-432,18,"an act mandating the secretaries of the department of finance, national economic and development authority, and department of budget and management, and the governor of the bangko sentral ng pilipinas, to appear biannually before a joint congressional oversight committee report on the status and directions of the fiscal and monetary policies of the state",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,356
722,18SBN-431,SBN-431,18,"an act ensuring the occupational health, safety and welfare of business process outsourcing (bpo) workers and other similarly situated professionals",7/15/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/5/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,21,7,3,TRUE,TRUE,148
723,18SBN-430,SBN-430,18,an act integrating education on the 1987 constitution of the republic of the philippines in the grade 12 senior high school curricula of all public and private educational institutions,7/15/19,National,Pending in the Committee,"Pangilinan, Francis ""Kiko"" N.",8/5/19,FALSE,Francis Pangilinan,Liberal,Minority,18,1,21,7,3,TRUE,FALSE,184
724,18SBN-429,SBN-429,18,"an act requiring crematories to collect from the decedent’s remains tissue samples for dna sampling and/or storage, fingerprints or thumbprints, and digital photos, providing penalties therefor and for other purposes",7/15/19,National,Pending in the Committee,"Pangilinan, Francis ""Kiko"" N.",8/5/19,FALSE,Francis Pangilinan,Liberal,Minority,18,1,21,7,3,TRUE,FALSE,216
725,18SBN-428,SBN-428,18,"an act requiring mandatory autopsy on bodies of crime victims, deaths under mysterious and suspicious circumstances, and for other purposes",7/15/19,National,Pending in the Committee,"Pangilinan, Francis ""Kiko"" N.",8/5/19,FALSE,Francis Pangilinan,Liberal,Minority,18,1,21,7,3,TRUE,FALSE,139
726,18SBN-427,SBN-427,18,"an act mandating law enforcement personnel to wear a body camera during law enforcement and special police operations, providing guidelines for the use of body camera and video footage retention, and penalizing non-compliance with recording and retention requirements",7/15/19,National,Pending in the Committee,"Pangilinan, Francis ""Kiko"" N.",8/5/19,FALSE,Francis Pangilinan,Liberal,Minority,18,1,21,7,3,TRUE,FALSE,267
727,18SBN-426,SBN-426,18,"an act providing for the share in the national taxes of local government units, amending for the purpose republic act no. 7160, otherwise known as the local government code of 1991",7/15/19,National,Pending in the Committee,"Pangilinan, Francis ""Kiko"" N.",8/5/19,FALSE,Francis Pangilinan,Liberal,Minority,18,1,21,7,3,TRUE,FALSE,180
728,18SBN-425,SBN-425,18,"an act increasing the service incentive leave of employees, amending for the purpose article 95 of presidential decree no. 442, as amended, otherwise known as the labor code of the philippines",7/15/19,National,Pending in the Committee,"Pangilinan, Francis ""Kiko"" N.",8/5/19,FALSE,Francis Pangilinan,Liberal,Minority,18,1,21,7,3,TRUE,FALSE,192
729,18SBN-424,SBN-424,18,an act granting civil service eligibility to casual or contractual employees of the government who have rendered at least five (5) years of continuous efficient service,7/15/19,National,Pending in the Committee,"Pangilinan, Francis ""Kiko"" N.",8/5/19,FALSE,Francis Pangilinan,Liberal,Minority,18,1,21,7,3,TRUE,FALSE,168
730,18SBN-423,SBN-423,18,an act reducing food waste through food donations and food waste recycling,7/15/19,National,Pending in the Committee,"Pangilinan, Francis ""Kiko"" N.",8/5/19,FALSE,Francis Pangilinan,Liberal,Minority,18,1,21,7,3,TRUE,FALSE,74
731,18SBN-422,SBN-422,18,"an act amending republic act no. 7166, otherwise known as an act providing for synchronized national and local elections and for electoral reforms, as amended by republic act no. 9369, and for other purposes",7/15/19,National,Pending in the Committee,"Pangilinan, Francis ""Kiko"" N.",8/5/19,FALSE,Francis Pangilinan,Liberal,Minority,18,1,21,7,3,TRUE,FALSE,207
732,18SBN-421,SBN-421,18,"an act strengthening the political party system of the philippines, creating a state subsidy fund, and for other purposes",7/15/19,National,Pending in the Committee,"Pangilinan, Francis ""Kiko"" N.",8/5/19,FALSE,Francis Pangilinan,Liberal,Minority,18,1,21,7,3,TRUE,FALSE,121
733,18SBN-420,SBN-420,18,"an act establishing job placement offices in public high schools to provide career services to the youth, appropriating funds therefor, and for other purposes",7/15/19,National,Pending in the Committee,"Pangilinan, Francis ""Kiko"" N.",8/5/19,FALSE,Francis Pangilinan,Liberal,Minority,18,1,21,7,3,TRUE,FALSE,158
734,18SBN-419,SBN-419,18,"an act amending commonwealth act no. 146, otherwise known as the public service act, as amended, and for other purposes",7/15/19,National,Pending in the Committee,"Pangilinan, Francis ""Kiko"" N.",8/5/19,FALSE,Francis Pangilinan,Liberal,Minority,18,1,21,7,3,TRUE,FALSE,119
735,18SBN-418,SBN-418,18,"an act amending republic act no. 7042, otherwise known as the foreign investments act of 1991, as amended by republic act no. 8179, and for other purposes",7/15/19,National,Pending in the Committee,"Pangilinan, Francis ""Kiko"" N.",8/5/19,FALSE,Francis Pangilinan,Liberal,Minority,18,1,21,7,3,TRUE,FALSE,154
736,18SBN-417,SBN-417,18,an act instituting a property regime for cohabiting same sex partners and for other purposes,7/15/19,National,Pending in the Committee,"Marcos, Imee R.",8/5/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,21,7,3,TRUE,TRUE,92
737,18SBN-416,SBN-416,18,"an act redefining adultery, further amending for this purpose republic act no. 3815, otherwise known as the revised penal code, as amended",7/15/19,National,Pending in the Committee,"Marcos, Imee R.",8/5/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,21,7,3,TRUE,TRUE,138
738,18SBN-415,SBN-415,18,"an act providing for the rank classification in the bureau of fire protection (bfp) and bureau of jail management and penology (bjmp), amending for the purpose sections 58 and 64 of republic act number 6975, as amended, otherwise known as the ‘department of interior and local government act of 1990",7/15/19,National,Pending in the Committee,"Lacson, Panfilo ""Ping"" M.",8/5/19,FALSE,Panfilo Lacson,Independent,Majority,18,1,21,7,3,TRUE,TRUE,299
739,18SBN-414,SBN-414,18,"an act providing a national policy on the prevention of teenage pregnancy, and appropriating funds therefor",7/11/19,National,Pending in the Committee,"Marcos, Imee R.",8/5/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,25,7,3,TRUE,TRUE,107
740,18SBN-413,SBN-413,18,"an act establishing the citizen service program in all educational levels, amending for this purpose republic act no. 9163 and for other purposes",7/11/19,National,Pending in the Committee,"Marcos, Imee R.",8/5/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,25,7,3,TRUE,TRUE,145
741,18SBN-412,SBN-412,18,"an act prohibiting discrimination on the basis of sexual orientation or gender identity or expression (sogie), and providing penalties therefor",7/11/19,National,Pending in the Committee,"Marcos, Imee R.",8/5/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,25,7,3,TRUE,TRUE,143
742,18SBN-411,SBN-411,18,an act to develop and promote the creative industries of the philippines,7/11/19,National,Pending in the Committee,"Marcos, Imee R.",8/5/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,25,7,3,TRUE,TRUE,72
743,18SBN-410,SBN-410,18,"an act creating the bangon marawi council for the recovery, reconstruction, and rehabilitation of marawi city and other affected localities, and for other purposes",7/11/19,National,Pending in the Committee,"Marcos, Imee R.",8/5/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,25,7,3,TRUE,TRUE,163
744,18SBN-409,SBN-409,18,"an act recognizing motorcycles as public utility vehicles, amending for this purpose republic act no. 4136, otherwise known as the ‘land transportation and traffic code’ and republic act no. 7160, otherwise known as the ‘local government code’, as amended, and for other purposes",7/11/19,National,Pending in the Committee,"Marcos, Imee R.",8/5/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,25,7,3,TRUE,TRUE,279
745,18SBN-408,SBN-408,18,"an act imposing a total ban on the importation of waste and its by-products or residues, and providing penalties therefor",7/11/19,National,Pending in the Committee,"Marcos, Imee R.",8/5/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,25,7,3,TRUE,TRUE,121
746,18SBN-407,SBN-407,18,"an act creating the national overseas employment authority, amending for this purpose presidential decree 797 and republic act 8042 and other laws",7/11/19,National,Pending in the Committee,"Marcos, Imee R.",8/5/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,25,7,3,TRUE,TRUE,146
747,18SBN-406,SBN-406,18,"an act amending sections 34, 110, 113, 237-a, 255, 256, and 257 of the national internal revenue code of 1997, as amended, and for other purposes",7/11/19,National,Pending in the Committee,"Marcos, Imee R.",8/5/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,25,7,3,TRUE,TRUE,145
748,18SBN-405,SBN-405,18,"an act providing for a proportionate school admission and acceptance share in the philippine military academy and the philippine national police academy for members of the indigenous cultural communities/ indigenous peoples, and for such other purposes",7/11/19,National,Pending in the Committee,"Tolentino, Francis ""Tol"" N.",8/5/19,FALSE,Francis Tolentino,PDP_Laban,Majority,0,1,25,7,3,TRUE,TRUE,252
749,18SBN-404,SBN-404,18,an act to improve the efficiency of national research and development,7/11/19,National,Pending in the Committee,"Tolentino, Francis ""Tol"" N.",8/5/19,FALSE,Francis Tolentino,PDP_Laban,Majority,0,1,25,7,3,TRUE,TRUE,69
